date,temperature,RH,pressure,ws,wd,SRAD,RAIN.F,SNOW.F,cloud.cover,cloud.altitude,vis,lon,lat
2022-07-11 6:00,24,99,997.6,0.5,50,25,0.5,NA,10,8,890,126.8916,35.1729
2022-07-11 7:00,24.3,99,997.4,0.9,90,69.4,0.7,NA,10,5,672,126.8916,35.1729
2022-07-11 8:00,25.5,99,997.7,0.4,0,150,0.2,NA,9,5,1211,126.8916,35.1729
2022-07-11 9:00,27,99,997.6,1.5,200,394.4,NA,NA,7,4,1835,126.8916,35.1729
2022-07-11 10:00,27.7,98,997.6,2,230,455.6,NA,NA,9,6,1903,126.8916,35.1729
2022-07-11 11:00,28.1,90,997.2,0.3,0,391.7,NA,NA,9,7,2000,126.8916,35.1729
2022-07-11 12:00,29.8,75,997.2,0.4,0,594.4,NA,NA,9,10,1999,126.8916,35.1729
2022-07-11 13:00,30.1,74,996.8,0.9,90,636.1,NA,NA,7,8,2000,126.8916,35.1729
2022-07-11 14:00,29.6,79,996.7,1.2,200,388.9,NA,NA,8,11,2000,126.8916,35.1729
2022-07-11 15:00,29.2,84,996.9,2.2,250,172.2,0,NA,10,10,1992,126.8916,35.1729
2022-07-11 16:00,29.6,82,997,1.9,250,147.2,NA,NA,9,10,2000,126.8916,35.1729
2022-07-11 17:00,30.2,78,997,1.2,290,316.7,NA,NA,6,9,2000,126.8916,35.1729
2022-07-11 18:00,28.8,89,997.5,0.2,0,102.8,NA,NA,2,15,2000,126.8916,35.1729
2022-07-11 19:00,28,96,998.1,0.1,0,36.1,NA,NA,5,8,2000,126.8916,35.1729
2022-07-11 20:00,27.5,98,998.9,1,290,NA,NA,NA,5,8,1885,126.8916,35.1729
2022-07-11 21:00,27.3,98,999.7,0.9,290,NA,NA,NA,5,7,2000,126.8916,35.1729
2022-07-11 22:00,27,99,999.7,0.4,0,NA,NA,NA,5,7,2000,126.8916,35.1729
2022-07-11 23:00,27,98,999.9,1.1,250,NA,NA,NA,6,NA,2000,126.8916,35.1729
2022-07-12 0:00,26.7,99,999.8,1.3,250,NA,NA,NA,6,5,2000,126.8916,35.1729
2022-07-12 1:00,26.3,99,999.7,0.8,250,NA,NA,NA,3,10,2000,126.8916,35.1729
2022-07-12 2:00,26.2,99,999.4,1,200,NA,NA,NA,8,4,2000,126.8916,35.1729
2022-07-12 3:00,25.9,99,999.1,0.6,180,NA,NA,NA,6,7,1878,126.8916,35.1729
2022-07-12 4:00,26,99,999.4,0.9,200,NA,NA,NA,7,3,1897,126.8916,35.1729
2022-07-12 5:00,25.8,99,999.5,0.7,250,22.2,NA,NA,7,8,1202,126.8916,35.1729
2022-07-12 6:00,26.4,99,999.4,0.2,0,77.8,NA,NA,7,8,1816,126.8916,35.1729
2022-07-12 7:00,27.2,98,999.4,0.5,90,177.8,NA,NA,9,12,1885,126.8916,35.1729
2022-07-12 8:00,28.3,93,999.9,1.8,230,380.6,NA,NA,8,14,1285,126.8916,35.1729
2022-07-12 9:00,29.9,88,1000.1,2.6,200,444.4,NA,NA,7,6,2000,126.8916,35.1729
2022-07-12 10:00,29.2,89,1000.5,1.7,250,391.7,NA,NA,9,7,1984,126.8916,35.1729
2022-07-12 11:00,28.6,93,1000.3,2.8,180,502.8,NA,NA,8,10,1936,126.8916,35.1729
2022-07-12 12:00,30.7,84,1000.1,2.5,200,916.7,NA,NA,6,7,2000,126.8916,35.1729
2022-07-12 13:00,29.5,82,999.7,2.5,200,725,NA,NA,8,8,1978,126.8916,35.1729
2022-07-12 14:00,30.1,76,999.5,2.7,200,700,NA,NA,8,8,1990,126.8916,35.1729
2022-07-12 15:00,30.2,77,999.1,2.4,180,513.9,NA,NA,8,NA,2000,126.8916,35.1729
2022-07-12 16:00,29.6,81,998.8,2.3,200,288.9,NA,NA,9,NA,2000,126.8916,35.1729
2022-07-12 17:00,28.8,82,999.2,3.2,200,138.9,NA,NA,10,NA,2000,126.8916,35.1729
2022-07-12 18:00,27.7,85,999.2,3.4,200,86.1,NA,NA,10,NA,2000,126.8916,35.1729
2022-07-12 19:00,26.8,90,999.1,3.5,180,27.8,NA,NA,10,NA,2000,126.8916,35.1729
2022-07-12 20:00,26.1,93,1000.2,3.3,200,NA,NA,NA,8,11,2000,126.8916,35.1729
2022-07-12 21:00,26.1,90,1000.3,2.3,180,NA,NA,NA,9,9,2000,126.8916,35.1729
2022-07-12 22:00,25.8,89,999.5,2.8,180,NA,NA,NA,10,NA,2000,126.8916,35.1729
2022-07-12 23:00,25,93,999.8,4.1,230,NA,NA,NA,9,NA,2000,126.8916,35.1729
2022-07-13 0:00,25.3,92,999.8,1.5,160,NA,NA,NA,6,NA,2000,126.8916,35.1729
2022-07-13 1:00,25,93,999.5,2.1,230,NA,NA,NA,0,NA,2000,126.8916,35.1729
2022-07-13 2:00,24.8,95,999.5,2.2,200,NA,NA,NA,10,6,2000,126.8916,35.1729
2022-07-13 3:00,24.8,94,998.7,1.9,180,NA,NA,NA,10,10,2000,126.8916,35.1729
2022-07-13 4:00,24.6,94,998.2,0.7,180,NA,NA,NA,9,10,2000,126.8916,35.1729
2022-07-13 5:00,24.5,94,999.4,1.6,230,19.4,NA,NA,9,NA,2000,126.8916,35.1729
2022-07-13 6:00,25,93,999.3,1.9,200,80.6,NA,NA,9,NA,2000,126.8916,35.1729
2022-07-13 7:00,25.8,89,999.6,1,140,113.9,NA,NA,9,10,2000,126.8916,35.1729
2022-07-13 8:00,25.9,88,998.9,2.3,200,147.2,NA,NA,10,8,2000,126.8916,35.1729
2022-07-13 9:00,26.1,90,998.8,2.6,180,141.7,NA,NA,10,8,2000,126.8916,35.1729
2022-07-13 10:00,26.3,91,998.5,2.2,180,144.4,NA,NA,10,10,2000,126.8916,35.1729
2022-07-13 11:00,26.5,92,997.5,2.4,180,175,NA,NA,10,7,2000,126.8916,35.1729
2022-07-13 12:00,27.3,89,996.7,2,180,416.7,NA,NA,10,10,2000,126.8916,35.1729
2022-07-13 13:00,26.9,90,996.2,2.8,160,250,NA,NA,10,12,2000,126.8916,35.1729
2022-07-13 14:00,27,90,995.8,2.8,200,294.4,NA,NA,9,NA,2000,126.8916,35.1729
2022-07-13 15:00,27.1,90,995.7,2.4,180,311.1,NA,NA,9,NA,2000,126.8916,35.1729
2022-07-13 16:00,27.1,88,995.2,3.6,180,402.8,NA,NA,8,NA,2000,126.8916,35.1729
2022-07-13 17:00,27,88,994.8,3.2,200,236.1,NA,NA,8,NA,2000,126.8916,35.1729
2022-07-13 18:00,26.6,91,994.7,4,200,155.6,NA,NA,9,21,2000,126.8916,35.1729
2022-07-13 19:00,26.2,93,994.8,3.3,200,25,NA,NA,10,20,2000,126.8916,35.1729
2022-07-13 20:00,26,96,994.9,3.3,200,NA,NA,NA,8,9,2000,126.8916,35.1729
2022-07-13 21:00,26.1,97,994.7,3.4,200,NA,NA,NA,9,8,2000,126.8916,35.1729
2022-07-13 22:00,26.3,97,994.4,2.6,200,NA,NA,NA,9,6,2000,126.8916,35.1729
2022-07-13 23:00,26.4,98,994,1.8,230,NA,NA,NA,10,NA,2000,126.8916,35.1729
2022-07-14 0:00,26.5,98,993.5,1.8,180,NA,NA,NA,5,4,2000,126.8916,35.1729
2022-07-14 1:00,26.6,99,993,2.6,230,NA,0,NA,10,4,1995,126.8916,35.1729
2022-07-14 2:00,25.9,99,992.5,2.8,230,NA,0,NA,10,4,1680,126.8916,35.1729
2022-07-14 3:00,25.4,99,991.9,3.8,230,NA,4,NA,10,2,162,126.8916,35.1729
2022-07-14 4:00,25.5,99,991.8,3.5,230,NA,1.6,NA,10,2,90,126.8916,35.1729
2022-07-14 5:00,25.8,99,992.7,1,320,16.7,7.4,NA,10,5,640,126.8916,35.1729
2022-07-14 6:00,25.9,99,993.1,0.4,0,72.2,0,NA,6,6,345,126.8916,35.1729
2022-07-14 7:00,26.9,99,993.2,0.9,320,325,NA,NA,4,12,776,126.8916,35.1729
2022-07-14 8:00,27.2,89,993.2,1.2,290,500,NA,NA,7,12,1929,126.8916,35.1729
2022-07-14 9:00,27.8,91,993.5,0.8,290,313.9,NA,NA,8,7,2000,126.8916,35.1729
2022-07-14 10:00,28.6,86,993.6,1.4,320,388.9,NA,NA,7,12,1941,126.8916,35.1729
2022-07-14 11:00,29.8,78,993.3,1.7,290,719.4,NA,NA,7,8,1909,126.8916,35.1729
2022-07-14 12:00,30.5,75,993.3,2.1,270,877.8,NA,NA,7,12,1977,126.8916,35.1729
2022-07-14 13:00,30.5,71,993.3,2,320,575,NA,NA,8,9,2000,126.8916,35.1729
2022-07-14 14:00,30.2,75,993.4,1.7,360,752.8,NA,NA,7,9,2000,126.8916,35.1729
2022-07-14 15:00,30,73,993.6,2.3,340,755.6,NA,NA,6,NA,2000,126.8916,35.1729
2022-07-14 16:00,29.7,76,993.6,1.7,20,583.3,NA,NA,8,NA,2000,126.8916,35.1729
2022-07-14 17:00,28.7,77,993,1.1,320,377.8,NA,NA,0,NA,2000,126.8916,35.1729
2022-07-14 18:00,27.8,80,992.9,1.2,360,158.3,NA,NA,3,NA,2000,126.8916,35.1729
2022-07-14 19:00,26.8,89,993.6,1.1,320,33.3,NA,NA,5,51,2000,126.8916,35.1729
2022-07-14 20:00,26,95,994.1,0.8,340,NA,NA,NA,8,NA,2000,126.8916,35.1729
2022-07-14 21:00,25.5,97,994.1,0.8,250,NA,NA,NA,8,54,2000,126.8916,35.1729
2022-07-14 22:00,24.8,99,994.3,0.6,360,NA,NA,NA,4,NA,2000,126.8916,35.1729
2022-07-14 23:00,24.4,99,994.3,0.4,0,NA,NA,NA,8,NA,2000,126.8916,35.1729
2022-07-15 0:00,24.1,99,994.2,0.2,0,NA,NA,NA,8,NA,2000,126.8916,35.1729
2022-07-15 1:00,23.9,99,994.2,0.3,0,NA,NA,NA,7,43,2000,126.8916,35.1729
2022-07-15 2:00,23.7,99,993.7,0.6,250,NA,NA,NA,4,NA,1995,126.8916,35.1729
2022-07-15 3:00,23.7,99,993.6,0.1,0,NA,NA,NA,8,NA,1994,126.8916,35.1729
2022-07-15 4:00,23.2,99,993.7,0.7,50,NA,NA,NA,4,NA,1756,126.8916,35.1729
2022-07-15 5:00,23.1,99,994,1.1,50,22.2,NA,NA,0,NA,1873,126.8916,35.1729
2022-07-15 6:00,23.5,99,993.9,0.1,0,127.8,NA,NA,0,NA,1950,126.8916,35.1729
2022-07-15 7:00,25.4,97,993.4,1.5,70,313.9,NA,NA,0,NA,1945,126.8916,35.1729
2022-07-15 8:00,26.7,85,993.4,0.8,70,511.1,NA,NA,1,10,1814,126.8916,35.1729
2022-07-15 9:00,26.9,82,993.3,1.4,360,602.8,NA,NA,7,7,1716,126.8916,35.1729
2022-07-15 10:00,28.8,70,993.2,1.2,70,727.8,NA,NA,5,10,2000,126.8916,35.1729
2022-07-15 11:00,29.8,69,992.8,1.5,50,930.6,NA,NA,5,10,1904,126.8916,35.1729
2022-07-15 12:00,30.2,60,992.5,1.4,20,750,NA,NA,8,10,1956,126.8916,35.1729
2022-07-15 13:00,30.4,60,991.9,2,50,713.9,NA,NA,8,12,2000,126.8916,35.1729
2022-07-15 14:00,30.2,65,991.4,1.3,50,516.7,NA,NA,8,13,1976,126.8916,35.1729
2022-07-15 15:00,30.7,60,991.1,1,20,522.2,NA,NA,6,10,1981,126.8916,35.1729
2022-07-15 16:00,31,57,990.4,1,50,491.7,NA,NA,4,10,2000,126.8916,35.1729
2022-07-15 17:00,30.7,58,990,2.4,50,388.9,NA,NA,3,NA,2000,126.8916,35.1729
2022-07-15 18:00,29.9,64,990.3,0.8,340,175,NA,NA,0,NA,2000,126.8916,35.1729
2022-07-15 19:00,28.2,70,990.6,1.5,20,41.7,NA,NA,6,NA,2000,126.8916,35.1729
2022-07-15 20:00,26.8,76,991.3,0.6,360,NA,NA,NA,7,NA,2000,126.8916,35.1729
2022-07-15 21:00,25.8,80,991.9,0.1,0,NA,NA,NA,7,NA,2000,126.8916,35.1729
2022-07-15 22:00,25.2,82,991.8,0.3,0,NA,NA,NA,7,NA,2000,126.8916,35.1729
2022-07-15 23:00,24.6,86,991.3,0.7,50,NA,NA,NA,7,NA,2000,126.8916,35.1729
2022-07-16 0:00,24,91,991.2,0.6,50,NA,NA,NA,7,NA,1983,126.8916,35.1729
2022-07-16 1:00,23.4,97,991.1,0.3,0,NA,NA,NA,7,NA,1838,126.8916,35.1729
2022-07-16 2:00,22.9,98,990.9,0,0,NA,NA,NA,8,NA,1819,126.8916,35.1729
2022-07-16 3:00,22.8,99,991,0.6,290,NA,NA,NA,7,NA,1622,126.8916,35.1729
2022-07-16 4:00,22.6,99,991.3,0.4,0,NA,NA,NA,5,NA,1562,126.8916,35.1729
2022-07-16 5:00,22.4,99,991.3,0.4,0,22.2,NA,NA,5,NA,1285,126.8916,35.1729
2022-07-16 6:00,23.4,98,991.6,0.5,70,113.9,NA,NA,4,NA,1461,126.8916,35.1729
2022-07-16 7:00,24.5,95,992,0.8,250,244.4,NA,NA,4,NA,1578,126.8916,35.1729
2022-07-16 8:00,25.8,89,992.3,0.6,270,513.9,NA,NA,1,11,1664,126.8916,35.1729
2022-07-16 9:00,27.8,77,992.1,0.3,0,663.9,NA,NA,3,NA,1819,126.8916,35.1729
2022-07-16 10:00,28.9,74,991.8,1.9,200,758.3,NA,NA,7,12,2000,126.8916,35.1729
2022-07-16 11:00,29.5,63,991.7,1.8,270,811.1,NA,NA,8,14,1976,126.8916,35.1729
2022-07-16 12:00,29.5,65,991.4,1.1,290,694.4,NA,NA,5,11,2000,126.8916,35.1729
2022-07-16 13:00,31.9,55,991.2,2.4,270,875,NA,NA,6,15,1976,126.8916,35.1729
2022-07-16 14:00,31.4,56,991.1,2.7,270,908.3,NA,NA,6,16,1963,126.8916,35.1729
2022-07-16 15:00,30.9,55,991.1,1.9,320,788.9,NA,NA,4,14,1986,126.8916,35.1729
2022-07-16 16:00,30.4,59,991.2,2.1,290,463.9,NA,NA,6,12,2000,126.8916,35.1729
2022-07-16 17:00,29.6,60,991.7,1.2,320,383.3,NA,NA,7,12,2000,126.8916,35.1729
2022-07-16 18:00,27.3,69,992.2,1.8,340,136.1,NA,NA,2,12,2000,126.8916,35.1729
2022-07-16 19:00,26.2,79,992.3,1.2,290,30.6,NA,NA,8,NA,2000,126.8916,35.1729
2022-07-16 20:00,25.6,87,993.1,1,320,NA,NA,NA,8,NA,2000,126.8916,35.1729
2022-07-16 21:00,25.2,86,993.5,0.4,0,NA,NA,NA,4,NA,2000,126.8916,35.1729
2022-07-16 22:00,25.1,88,993.3,0.7,290,NA,NA,NA,9,NA,2000,126.8916,35.1729
2022-07-16 23:00,25,91,993.4,0.8,270,NA,NA,NA,8,NA,2000,126.8916,35.1729
2022-07-17 0:00,24.6,95,993.2,0.7,230,NA,NA,NA,9,NA,2000,126.8916,35.1729
2022-07-17 1:00,24.5,97,992.9,1,250,NA,NA,NA,10,NA,2000,126.8916,35.1729
2022-07-17 2:00,24.1,98,993,1.1,250,NA,NA,NA,8,12,2000,126.8916,35.1729
2022-07-17 3:00,24,99,992.9,0.7,230,NA,NA,NA,9,12,1983,126.8916,35.1729
2022-07-17 4:00,23.8,99,993.4,1.2,200,NA,NA,NA,9,8,1441,126.8916,35.1729
2022-07-17 5:00,23.8,99,993.8,1.2,250,19.4,NA,NA,10,10,1518,126.8916,35.1729
2022-07-17 6:00,24.1,99,994.2,1.4,230,30.6,NA,NA,10,8,1459,126.8916,35.1729
2022-07-17 7:00,25.1,99,994.4,0.8,200,116.7,NA,NA,10,8,1595,126.8916,35.1729
2022-07-17 8:00,26.1,98,994.5,1.3,230,269.4,NA,NA,10,10,1780,126.8916,35.1729
2022-07-17 9:00,26.5,94,994.5,1.2,270,247.2,NA,NA,10,6,1955,126.8916,35.1729
2022-07-17 10:00,25.3,99,994.5,2.4,200,163.9,0,NA,10,6,1139,126.8916,35.1729
2022-07-17 11:00,26.9,94,994.4,2.3,250,350,NA,NA,10,8,1748,126.8916,35.1729
2022-07-17 12:00,28.3,84,994.1,2.1,250,600,NA,NA,9,6,1614,126.8916,35.1729
2022-07-17 13:00,28.6,78,993.5,1.2,360,438.9,NA,NA,10,8,1713,126.8916,35.1729
2022-07-17 14:00,29.3,76,993.4,1.2,270,436.1,NA,NA,10,9,1838,126.8916,35.1729
2022-07-17 15:00,28.7,77,993.1,1.4,250,316.7,NA,NA,10,10,1637,126.8916,35.1729
2022-07-17 16:00,28.6,87,993,1,230,191.7,NA,NA,10,8,1437,126.8916,35.1729
2022-07-17 17:00,27.8,92,992.7,2.7,230,138.9,NA,NA,10,7,1318,126.8916,35.1729
2022-07-17 18:00,27.3,92,992.9,1.9,230,66.7,NA,NA,10,NA,1375,126.8916,35.1729
2022-07-17 19:00,26.7,96,993.5,1.4,230,19.4,NA,NA,10,48,1135,126.8916,35.1729
2022-07-17 20:00,27,97,994.1,1.7,200,NA,0,NA,10,11,982,126.8916,35.1729
2022-07-17 21:00,26.6,98,994.8,1.7,180,NA,NA,NA,10,34,883,126.8916,35.1729
2022-07-17 22:00,26.2,98,994.6,0.7,110,NA,NA,NA,10,30,1022,126.8916,35.1729
2022-07-17 23:00,26.5,95,994.3,0.3,0,NA,NA,NA,7,NA,1371,126.8916,35.1729
2022-07-18 0:00,24.5,99,994.6,2.3,200,NA,2.5,NA,10,9,329,126.8916,35.1729
2022-07-18 1:00,23.5,99,993.3,1.3,70,NA,0.2,NA,10,15,1160,126.8916,35.1729
2022-07-18 2:00,21.4,99,993.9,0.7,340,NA,2.7,NA,10,8,481,126.8916,35.1729
2022-07-18 3:00,20.7,99,993.2,1.5,90,NA,6.9,NA,10,13,413,126.8916,35.1729
2022-07-18 4:00,20.6,99,993,2.5,70,NA,6.3,NA,10,10,338,126.8916,35.1729
2022-07-18 5:00,21,99,992.6,0.6,250,16.7,13.4,NA,10,5,415,126.8916,35.1729
2022-07-18 6:00,21.2,99,991.7,1.9,70,22.2,2.2,NA,10,5,534,126.8916,35.1729
2022-07-18 7:00,21.5,99,991.8,1.9,320,50,4.5,NA,10,5,296,126.8916,35.1729
2022-07-18 8:00,22.3,99,991.7,0.3,0,97.2,2.5,NA,10,9,1029,126.8916,35.1729
2022-07-18 9:00,22.8,99,990.9,1.1,50,113.9,0.6,NA,10,8,2000,126.8916,35.1729
2022-07-18 10:00,23,99,991,0.4,0,69.4,1.7,NA,10,8,1160,126.8916,35.1729
2022-07-18 11:00,23.2,99,990.5,1.5,70,77.8,1,NA,10,2,830,126.8916,35.1729
2022-07-18 12:00,23.8,99,990.3,0.4,0,72.2,2.8,NA,10,2,566,126.8916,35.1729
2022-07-18 13:00,24.1,99,989.9,1,180,102.8,1.3,NA,10,2,972,126.8916,35.1729
2022-07-18 14:00,25.3,99,989.7,1.5,230,111.1,0.1,NA,9,2,671,126.8916,35.1729
2022-07-18 15:00,25.1,99,989.1,2.3,200,111.1,0.3,NA,10,2,459,126.8916,35.1729
2022-07-18 16:00,25.5,99,988.9,2.5,200,83.3,3.9,NA,10,2,205,126.8916,35.1729
2022-07-18 17:00,25.7,99,989,3.2,230,61.1,0.1,NA,10,8,219,126.8916,35.1729
2022-07-18 18:00,25.8,99,989.3,2.1,230,44.4,0,NA,10,4,163,126.8916,35.1729
2022-07-18 19:00,25.6,99,989.6,2.2,230,19.4,0.4,NA,10,4,127,126.8916,35.1729
2022-07-18 20:00,25.6,99,990.1,2.2,230,NA,0.7,NA,9,6,103,126.8916,35.1729
2022-07-18 21:00,25.5,99,990.8,3.6,230,NA,NA,NA,8,2,184,126.8916,35.1729
2022-07-18 22:00,25.3,99,990.9,3.1,230,NA,NA,NA,7,1,191,126.8916,35.1729
2022-07-18 23:00,24.8,99,990.9,3.2,230,NA,NA,NA,3,10,582,126.8916,35.1729
2022-07-19 0:00,24.3,99,991.5,1.8,250,NA,NA,NA,6,3,1481,126.8916,35.1729
2022-07-19 1:00,24,99,991.6,1.7,250,NA,0.1,NA,5,6,185,126.8916,35.1729
2022-07-19 2:00,23.9,99,991.6,0.7,230,NA,0.2,NA,10,7,184,126.8916,35.1729
2022-07-19 3:00,23.8,99,991.9,0.5,320,NA,0.4,NA,4,10,503,126.8916,35.1729
2022-07-19 4:00,23.3,99,992.3,1.4,320,NA,NA,NA,8,11,2000,126.8916,35.1729
2022-07-19 5:00,23.1,99,993.3,1.8,340,19.4,NA,NA,6,9,991,126.8916,35.1729
2022-07-19 6:00,23,99,993.8,0.4,0,113.9,NA,NA,3,15,1130,126.8916,35.1729
2022-07-19 7:00,24.7,99,994.1,0.6,290,316.7,NA,NA,1,10,1603,126.8916,35.1729
2022-07-19 8:00,25.6,96,995.3,1.8,340,422.2,NA,NA,8,11,1865,126.8916,35.1729
2022-07-19 9:00,26.4,93,995.6,0.9,320,455.6,NA,NA,6,6,1956,126.8916,35.1729
2022-07-19 10:00,28.1,84,995.4,0.8,360,844.4,NA,NA,7,7,1963,126.8916,35.1729
2022-07-19 11:00,28.7,80,995.5,1.3,290,752.8,NA,NA,6,8,1970,126.8916,35.1729
2022-07-19 12:00,29.8,70,995.2,1.2,290,819.4,NA,NA,7,13,1836,126.8916,35.1729
2022-07-19 13:00,30.3,68,995.3,1.8,290,694.4,NA,NA,8,13,1938,126.8916,35.1729
2022-07-19 14:00,30.2,64,995.5,2,320,625,NA,NA,3,12,1985,126.8916,35.1729
2022-07-19 15:00,29.7,69,995.9,1.9,340,680.6,NA,NA,6,11,2000,126.8916,35.1729
2022-07-19 16:00,29.6,66,996.1,1.5,270,563.9,NA,NA,5,11,1819,126.8916,35.1729
2022-07-19 17:00,28.1,71,996.5,2.3,270,272.2,NA,NA,8,11,2000,126.8916,35.1729
2022-07-19 18:00,27.3,78,997.4,1.4,290,130.6,NA,NA,7,NA,2000,126.8916,35.1729
2022-07-19 19:00,26,88,998.1,0.9,290,33.3,NA,NA,6,NA,2000,126.8916,35.1729
2022-07-19 20:00,25.5,96,998.5,0.6,230,NA,NA,NA,9,NA,1926,126.8916,35.1729
2022-07-19 21:00,25,98,998.9,0.2,0,NA,NA,NA,6,NA,1613,126.8916,35.1729
2022-07-19 22:00,24.5,99,999,0.1,0,NA,NA,NA,9,NA,1398,126.8916,35.1729
2022-07-19 23:00,24.2,99,998.9,0.2,0,NA,NA,NA,7,NA,1191,126.8916,35.1729
2022-07-20 0:00,24,99,998.9,0,0,NA,NA,NA,8,4,1126,126.8916,35.1729
2022-07-20 1:00,23.9,99,999.1,0.8,270,NA,NA,NA,5,5,1090,126.8916,35.1729
2022-07-20 2:00,23.3,99,999.1,0.4,0,NA,NA,NA,8,NA,1009,126.8916,35.1729
2022-07-20 3:00,23,99,999.4,0.3,0,NA,NA,NA,6,2,966,126.8916,35.1729
2022-07-20 4:00,23.1,99,999.5,0,0,NA,NA,NA,4,8,1038,126.8916,35.1729
2022-07-20 5:00,23.3,99,999.9,0.1,0,19.4,NA,NA,4,3,907,126.8916,35.1729
2022-07-20 6:00,23.5,99,1000.1,0.1,0,108.3,NA,NA,4,6,696,126.8916,35.1729
2022-07-20 7:00,25.1,99,1000.1,1.3,70,311.1,NA,NA,8,NA,1161,126.8916,35.1729
2022-07-20 8:00,26.1,91,1000.2,0.5,360,433.3,NA,NA,3,10,1783,126.8916,35.1729
2022-07-20 9:00,27.9,79,999.8,1.3,90,680.6,NA,NA,8,NA,2000,126.8916,35.1729
2022-07-20 10:00,29.1,69,999.7,1.4,70,666.7,NA,NA,8,NA,1942,126.8916,35.1729
2022-07-20 11:00,30.1,65,999.1,1.9,50,844.4,NA,NA,7,NA,1970,126.8916,35.1729
2022-07-20 12:00,30.3,59,998.8,0.1,0,713.9,NA,NA,7,NA,1988,126.8916,35.1729
2022-07-20 13:00,31.8,53,998.3,1.5,70,908.3,NA,NA,7,NA,1993,126.8916,35.1729
2022-07-20 14:00,31.8,57,997.9,1.3,230,630.6,NA,NA,4,15,1954,126.8916,35.1729
2022-07-20 15:00,32.4,57,997.7,1.9,230,716.7,NA,NA,4,16,1841,126.8916,35.1729
2022-07-20 16:00,31.8,50,997.6,2,270,491.7,NA,NA,8,15,2000,126.8916,35.1729
2022-07-20 17:00,30.8,58,997.6,2.2,250,194.4,NA,NA,9,15,2000,126.8916,35.1729
2022-07-20 18:00,29.2,72,997.5,3.9,230,63.9,NA,NA,10,13,2000,126.8916,35.1729
2022-07-20 19:00,27.5,88,997.6,2.8,230,19.4,0,NA,10,10,1906,126.8916,35.1729
2022-07-20 20:00,26.8,93,998.3,1.3,230,NA,0.1,NA,10,8,1645,126.8916,35.1729
2022-07-20 21:00,25.5,99,997.8,0.7,180,NA,0.7,NA,10,10,1021,126.8916,35.1729
2022-07-20 22:00,25.5,99,996.9,0.8,160,NA,NA,NA,10,18,1226,126.8916,35.1729
2022-07-20 23:00,25.4,91,997.2,4.3,230,NA,0,NA,10,12,1973,126.8916,35.1729
2022-07-21 0:00,22.3,98,996.8,3.6,200,NA,1.2,NA,10,8,976,126.8916,35.1729
2022-07-21 1:00,22.7,99,995.3,2.5,180,NA,0.6,NA,10,10,1859,126.8916,35.1729
2022-07-21 2:00,24.3,99,994.4,2.2,180,NA,NA,NA,10,16,1952,126.8916,35.1729
2022-07-21 3:00,24.5,99,993.9,2.2,230,NA,0.1,NA,10,11,1430,126.8916,35.1729
2022-07-21 4:00,24.3,99,993.5,1.6,230,NA,0.4,NA,10,6,1394,126.8916,35.1729
2022-07-21 5:00,25.6,99,992.9,4.6,200,19.4,0.1,NA,10,5,1885,126.8916,35.1729
2022-07-21 6:00,26.2,99,993.1,4.3,230,33.3,NA,NA,10,5,1955,126.8916,35.1729
2022-07-21 7:00,25.7,98,993.2,5.7,230,125,NA,NA,9,8,1839,126.8916,35.1729
2022-07-21 8:00,25.2,99,993.2,5.7,230,116.7,NA,NA,7,9,1936,126.8916,35.1729
2022-07-21 9:00,24.4,99,993.5,4.7,230,97.2,NA,NA,9,8,1096,126.8916,35.1729
2022-07-21 10:00,24,99,993.6,3.1,230,88.9,0.4,NA,10,7,257,126.8916,35.1729
2022-07-21 11:00,25.2,99,994.6,3.9,270,330.6,1,NA,7,12,1947,126.8916,35.1729
2022-07-21 12:00,24.7,99,995.2,2.6,270,241.7,NA,NA,9,8,1990,126.8916,35.1729
2022-07-21 13:00,24.8,95,996,2,290,397.2,NA,NA,9,8,2000,126.8916,35.1729
2022-07-21 14:00,24.3,94,996.5,2,320,205.6,NA,NA,9,8,2000,126.8916,35.1729
2022-07-21 15:00,24.7,93,996.3,1.6,320,319.4,NA,NA,8,7,2000,126.8916,35.1729
2022-07-21 16:00,25.2,84,996.4,1.7,20,244.4,NA,NA,7,10,1974,126.8916,35.1729
2022-07-21 17:00,24.7,85,996.6,1.2,320,200,NA,NA,9,9,2000,126.8916,35.1729
2022-07-21 18:00,24.8,89,997,1.5,320,61.1,NA,NA,6,7,2000,126.8916,35.1729
2022-07-21 19:00,24.6,90,997.4,0.9,320,22.2,NA,NA,9,7,2000,126.8916,35.1729
2022-07-21 20:00,24.3,95,998.4,1.3,270,NA,NA,NA,8,7,2000,126.8916,35.1729
2022-07-21 21:00,24,96,998.8,1,290,NA,NA,NA,9,9,2000,126.8916,35.1729
2022-07-21 22:00,23.9,97,999,0.7,250,NA,NA,NA,6,7,1999,126.8916,35.1729
2022-07-21 23:00,23.5,98,999.1,0.9,250,NA,NA,NA,7,7,1887,126.8916,35.1729
2022-07-22 0:00,22.6,99,999,1.3,250,NA,NA,NA,4,11,1672,126.8916,35.1729
2022-07-22 1:00,22.7,99,999,1,250,NA,NA,NA,4,11,1503,126.8916,35.1729
2022-07-22 2:00,22,99,999.1,0.7,160,NA,NA,NA,3,15,1223,126.8916,35.1729
2022-07-22 3:00,22.4,99,998.9,0.9,200,NA,NA,NA,6,30,1208,126.8916,35.1729
